,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,cotton_area,Corn_area,SORGHUM_ACRES,precipitation_cm,Latitude,Longitude,CO2,N2O
1549,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,0,1700,0,106,38.9480496,-84.9581728,233.2188405,322.1574834
1550,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,0,38774,0,106,39.0846316,-85.2691784,5319.31019,166454.7314
1551,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,0,16700,0,106,38.6727039,-85.7444145,2291.032139,30890.68779
1552,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,0,6332,0,106,38.8249258,-85.0373975,868.6715872,4446.239887
1553,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,0,89756,600,106,38.6776099,-87.0813484,12367.75188,891797.7104
1554,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,0,55312,0,106,38.3644324,-86.8870278,7588.117945,338698.2845
1555,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,0,90174,435,106,38.3079744,-87.5775949,12410.15117,900121.3025
1556,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,0,50214,0,106,39.0227107,-86.9958489,6888.735799,279147.4004
1557,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,0,127821,0,106,38.687009,-87.3811461,17535.45024,1808525.395
1558,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,0,13456,0,106,38.6705579,-86.8022436,1845.995717,20058.69476
1559,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,0,20013,0,106,38.4159433,-87.214144,2745.534503,44357.47123
1560,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,0,78985,0,106,38.0145359,-87.8543645,10835.75889,690613.3096
1561,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,0,50953,0,106,38.0288806,-86.9976446,6990.117401,287423.2839
1562,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,0,59503,0,106,39.0492722,-87.4172644,8163.070981,391963.1892
1563,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,0,26347,0,106,38.0461185,-87.5806553,3614.480466,76867.26145
1564,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,0,36150,0,106,38.0906065,-87.2758933,4959.33005,144690.9626
1565,COUNTY,INDIANA,18,WEST CENTRAL,40,CLAY,21,0,60095,0,106,39.3864958,-87.1025862,8244.286013,399800.5285
1566,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,0,89002,0,106,40.125252,-87.2497418,12209.96661,876875.0569
1567,COUNTY,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,0,114218,0,106,40.0361447,-86.9007083,15669.28796,1444089.818
1568,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,0,23028,0,106,39.2984518,-86.8508562,3159.154976,58724.63759
1569,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,0,60016,0,106,39.7686321,-87.2158436,8233.448196,398750.1818
1570,COUNTY,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,0,59120,0,106,39.6666195,-86.8374032,8110.528148,386934.08
1571,COUNTY,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,0,91749,0,106,40.3916066,-86.8879689,12586.82082,931835.152
1572,COUNTY,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,0,46972,0,106,39.8763626,-87.4635672,6443.973751,244269.5337
1573,COUNTY,INDIANA,18,WEST CENTRAL,40,VIGO,167,0,44369,0,106,39.4174652,-87.3974269,6086.87455,217950.0965
1574,COUNTY,INDIANA,18,WEST CENTRAL,40,WARREN,171,0,77237,0,106,40.3424546,-87.3564255,10595.95505,660386.2216
1575,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,0,160656,0,86.4,42.0171798,-93.9254114,20751.53165,2856969.846
1576,COUNTY,IOWA,19,CENTRAL,50,DALLAS,49,0,135452,0,86.4,41.6744179,-94.0394437,17495.99433,2030900.793
1577,COUNTY,IOWA,19,CENTRAL,50,GRUNDY,75,0,156721,0,86.4,42.4132701,-92.7808666,20243.25759,2718735.572
1578,COUNTY,IOWA,19,CENTRAL,50,HAMILTON,79,0,171923,0,86.4,42.382945,-93.7083849,22206.86171,3271730.838
1579,COUNTY,IOWA,19,CENTRAL,50,HARDIN,83,0,192663,0,86.4,42.3840463,-93.2293918,24885.79538,4108685.89
1580,COUNTY,IOWA,19,CENTRAL,50,JASPER,99,0,155986,0,86.4,41.6791308,-93.0647786,20148.31949,2693295.36
1581,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,0,141425,0,86.4,42.0378125,-92.9915704,18267.51172,2213954.013
1582,COUNTY,IOWA,19,CENTRAL,50,POLK,153,0,84022,0,86.4,41.6765808,-93.5921448,10852.91052,781497.7399
1583,COUNTY,IOWA,19,CENTRAL,50,POWESHIEK,157,0,135028,0,86.4,41.6816512,-92.5435034,17441.22731,2018206.765
1584,COUNTY,IOWA,19,CENTRAL,50,STORY,169,0,158256,0,86.4,42.0161612,-93.489194,20441.52968,2772251.48
1585,COUNTY,IOWA,19,CENTRAL,50,TAMA,171,0,167964,0,86.4,42.0568108,-92.5433918,21695.48764,3122789.757
1586,COUNTY,IOWA,19,CENTRAL,50,WEBSTER,187,0,205014,0,86.4,42.4326072,-94.184316,26481.143,4652342.643
1587,COUNTY,IOWA,19,EAST CENTRAL,60,BENTON,11,0,182420,0,86.4,42.0599693,-92.0776319,23562.73281,3683432.735
1588,COUNTY,IOWA,19,EAST CENTRAL,60,CEDAR,31,0,161030,0,86.4,41.7608608,-91.1263198,20799.84029,2870286.622
1589,COUNTY,IOWA,19,EAST CENTRAL,60,CLINTON,45,0,198385,0,86.4,41.9054695,-90.5599971,25624.89173,4356354.142
1590,COUNTY,IOWA,19,EAST CENTRAL,60,IOWA,95,0,127216,0,86.4,41.6683126,-91.57952674,16432.17091,1791446.563
1591,COUNTY,IOWA,19,EAST CENTRAL,60,JACKSON,97,0,110188,0,86.4,42.1420382,-90.5480067,14232.70696,1343988.005
1592,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,0,118135,0,86.4,41.6683126,-91.57952674,15259.20097,1544830.175
1593,COUNTY,IOWA,19,EAST CENTRAL,60,JONES,105,0,161120,0,86.4,42.1081969,-91.1427196,20811.46536,2873495.815
1594,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,0,144179,0,86.4,42.0631825,-91.6037932,18623.23898,2301015.407
1595,COUNTY,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,0,88893,0,86.4,41.4776121,-91.1210053,11482.08534,874728.7154
1596,COUNTY,IOWA,19,EAST CENTRAL,60,SCOTT,163,0,110792,0,86.4,41.6251843,-90.6164201,14310.72412,1358761.822
1597,COUNTY,IOWA,19,NORTH CENTRAL,20,BUTLER,23,0,175853,0,86.4,42.7336512,-92.7819493,22714.48993,3423012.488
1598,COUNTY,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,0,163843,0,86.4,43.0742443,-93.2548746,21163.18843,2971439.563
1599,COUNTY,IOWA,19,NORTH CENTRAL,20,FLOYD,67,0,143999,0,86.4,43.0587894,-92.7830539,18599.98883,2295273.838
1600,COUNTY,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,0,195225,0,86.4,42.7285907,-93.2513168,25216.72247,4218682.169
1601,COUNTY,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,0,194587,0,86.4,43.0847702,-93.7363674,25134.31362,4191154.57
1602,COUNTY,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,0,113536,0,86.4,42.7756032,-94.1956133,14665.1597,1426896.786
1603,COUNTY,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109,0,307485,0,86.4,43.1825351,-94.209098,39717.06446,10465113.68
1604,COUNTY,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,0,146369,0,86.4,43.3206744,-92.869289,18906.11577,2371445.634
1605,COUNTY,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,0,123939,0,86.4,43.3747879,-93.7316088,16008.88906,1700346.6
1606,COUNTY,IOWA,19,NORTH CENTRAL,20,WORTH,195,0,114024,0,86.4,43.3696764,-93.2658698,14728.19344,1439188.653
1607,COUNTY,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,0,182136,0,86.4,42.7404452,-93.7325849,23526.04925,3671972.963
1608,COUNTY,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,0,76753,0,86.4,43.2961731,-91.3961856,9913.992061,652136.2765
1609,COUNTY,IOWA,19,NORTHEAST,30,BLACK HAWK,13,0,153230,0,86.4,42.4607526,-92.3030235,19792.3339,2598968.113
1610,COUNTY,IOWA,19,NORTHEAST,30,BREMER,17,0,138149,0,86.4,42.7669649,-92.3099856,17844.35904,2112577.239
1611,COUNTY,IOWA,19,NORTHEAST,30,BUCHANAN,19,0,192370,0,86.4,42.4634928,-91.8449198,24847.9493,4096198.887
1612,COUNTY,IOWA,19,NORTHEAST,30,CHICKASAW,37,0,150995,0,86.4,43.05994,-92.316679,19503.64456,2523707.337
1613,COUNTY,IOWA,19,NORTHEAST,30,CLAYTON,43,0,156476,0,86.4,42.8547706,-91.3667151,20211.61156,2710242.214
1614,COUNTY,IOWA,19,NORTHEAST,30,DELAWARE,55,0,215851,0,86.4,42.4663805,-91.3621282,27880.93104,5157170.538
1615,COUNTY,IOWA,19,NORTHEAST,30,DUBUQUE,61,0,152316,0,86.4,42.5006243,-90.6647985,19674.27481,2568056.691
1616,COUNTY,IOWA,19,NORTHEAST,30,FAYETTE,65,0,166410,0,86.4,42.8420766,-91.850265,21494.76136,3065275.142
1617,COUNTY,IOWA,19,NORTHEAST,30,HOWARD,89,0,136872,0,86.4,43.3353641,-92.3230007,17679.41216,2073703.63
1618,COUNTY,IOWA,19,NORTHEAST,30,WINNESHIEK,191,0,163686,0,86.4,43.2677179,-91.8563139,21142.90913,2965747.831
1619,COUNTY,IOWA,19,NORTHWEST,10,BUENA VISTA,21,0,172343,0,86.4,42.7445814,-95.1127525,22261.11206,3287735.174
1620,COUNTY,IOWA,19,NORTHWEST,10,CHEROKEE,35,0,145640,0,86.4,42.7247968,-95.6249803,18811.95268,2347883.167
1621,COUNTY,IOWA,19,NORTHWEST,10,CLAY,41,0,145604,0,86.4,43.0809373,-95.1407762,18807.30265,2346722.637
1622,COUNTY,IOWA,19,NORTHWEST,10,DICKINSON,59,0,86519,0,86.4,43.3753018,-95.1654279,11175.44173,828634.2258
1623,COUNTY,IOWA,19,NORTHWEST,10,EMMET,63,0,110527,0,86.4,43.3707528,-94.6749933,14276.49474,1352269.989
1624,COUNTY,IOWA,19,NORTHWEST,10,LYON,119,0,168801,0,86.4,43.3747071,-96.2081917,21803.60082,3153989.211
1625,COUNTY,IOWA,19,NORTHWEST,10,O BRIEN,141,0,147463,0,86.4,43.0755779,-95.6277063,19047.425,2407026.236
1626,COUNTY,IOWA,19,NORTHWEST,10,OSCEOLA,143,0,116421,0,86.4,43.3684613,-95.6299944,15037.8079,1500330.301
1627,COUNTY,IOWA,19,NORTHWEST,10,PALO ALTO,147,0,183340,0,86.4,43.0762829,-94.6625047,23681.5669,3720678.542
1628,COUNTY,IOWA,19,NORTHWEST,10,PLYMOUTH,149,0,221661,0,86.4,42.7369124,-96.2213607,28631.39414,5438527.124
1629,COUNTY,IOWA,19,NORTHWEST,10,POCAHONTAS,151,0,165541,0,86.4,42.7262681,-94.6477383,21382.51482,3033345.902
1630,COUNTY,IOWA,19,NORTHWEST,10,SIOUX,167,0,224841,0,86.4,43.0574079,-96.1602368,29042.14674,5595686.853
1631,COUNTY,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,7,0,21577,0,86.4,40.7455904,-92.8649061,2787.046848,51559.111
1632,COUNTY,IOWA,19,SOUTH CENTRAL,80,CLARKE,39,0,19936,0,86.4,41.0152092,-93.7842976,2575.083003,44016.9003
1633,COUNTY,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,0,33112,0,86.4,40.7418231,-93.7994193,4276.9938,121397.2953
1634,COUNTY,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,0,23562,0,86.4,41.0147422,-93.3427643,3043.444308,61479.03174
1635,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,0,62854,0,86.4,41.3133406,-94.0167968,8118.693172,437349.5416
1636,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,0,72180,0,86.4,41.3144108,-93.1010141,9323.309147,576747.5373
1637,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,0,29729,0,86.4,41.5222145,-93.1018684,3840.020194,97862.63491
1638,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,0,44842,0,86.4,40.7399875,-94.2547473,5792.128412,222621.1796
1639,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,0,61576,0,86.4,41.015699,-94.2472694,7953.617124,419746.9234
1640,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,0,63445,0,86.4,41.3138645,-93.5685324,8195.031156,445611.977
1641,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,0,55703,0,86.4,40.7436612,-93.343458,7195.016478,343503.1901
1642,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,0,31685,0,86.4,40.7474784,-92.3965311,4092.671797,111161.0852
1643,COUNTY,IOWA,19,SOUTHEAST,90,DES MOINES,57,0,66202,0,86.4,41.5910323,-93.6046655,8551.145915,485177.6763
1644,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,0,91644,0,86.4,40.9778301,-91.5511282,11837.4251,929703.6794
1645,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,0,69850,0,86.4,41.0131342,-91.9718642,9022.348904,540116.2593
1646,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,0,107929,0,86.4,41.3154792,-92.1867128,13940.91761,1289448.794
1647,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,0,69962,0,86.4,40.6524894,-91.507313,9036.815663,541849.5808
1648,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,0,79809,0,86.4,41.206668,-91.2683976,10308.7279,705096.8069
1649,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,0,122145,0,86.4,41.314939,-92.6489935,15777.16259,1651480.669
1650,COUNTY,IOWA,19,SOUTHEAST,90,VAN BUREN,177,0,43534,0,86.4,40.749202,-91.9689529,5623.17734,209824.9894
1651,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,0,58267,0,86.4,41.0137597,-92.4140217,7526.201913,375850.1725
1652,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,0,116722,0,86.4,41.3160082,-91.7340327,15076.68731,1508097.965
1653,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1,0,94641,0,86.4,41.3127814,-94.4953303,12224.54005,991501.3166
1654,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3,0,62614,0,86.4,41.0161621,-94.6850186,8087.692975,434016.3123
1655,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29,0,104244,0,86.4,41.3122834,-94.9215151,13464.93542,1202905.903
1656,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71,0,112299,0,86.4,40.7345943,-95.5924782,14505.37952,1395975.095
1657,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,0,86985,0,86.4,41.0171392,-95.6087477,11235.63378,837583.8486
1658,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,0,92756,0,86.4,41.0166807,-95.1753285,11981.05934,952400.9291
1659,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,0,120638,0,86.4,40.736337,-95.1602396,15582.50719,1610982.8
1660,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,0,235421,0,86.4,41.3115686,-95.5331269,30408.73875,6134677.434
1661,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,0,80441,0,86.4,40.738254,-94.6847413,10390.36175,716307.3578
1662,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,0,112900,0,86.4,41.670205,-94.9106526,14583.00918,1410956.181
1663,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,0,173126,0,86.4,42.3808184,-94.6332459,22362.2502,3317676.088
1664,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,0,174669,0,86.4,42.0193628,-94.860335,22561.55563,3377075.665
1665,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,0,207311,0,86.4,42.020579,-95.3811884,26777.84071,4757174.284
1666,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,0,163130,0,86.4,42.0182893,-94.4005864,21071.09201,2945635.001
1667,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,0,112718,0,86.4,41.6721976,-94.4985983,14559.5007,1406411.039
1668,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,0,173293,0,86.4,41.6659155,-95.7976315,22383.82117,3324079.513
1669,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,0,124025,0,86.4,42.3788371,-95.4949407,16019.99746,1702707.009
1670,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,0,150309,0,86.4,42.0218737,-95.9356631,19415.03567,2500828.948
1671,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,0,167936,0,86.4,42.3797854,-95.0825306,21691.87095,3121748.728
1672,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,0,166675,0,86.4,41.668243,-95.3163623,21528.99075,3075045.168
1673,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,0,186976,0,86.4,42.3775361,-96.0607187,24151.21988,3869713.971
1674,COUNTY,KENTUCKY,21,BLUEGRASS,50,ANDERSON,5,0,269,0,124.2,38.0096811,-84.9880147,36.90345182,8.370676314
1675,COUNTY,KENTUCKY,21,BLUEGRASS,50,BATH,11,0,1650,0,124.2,38.1245248,-83.7249243,226.3594629,303.5509577
1676,COUNTY,KENTUCKY,21,BLUEGRASS,50,BOURBON,17,0,4735,0,124.2,38.1944867,-84.2046611,649.5830646,2487.891
1677,COUNTY,KENTUCKY,21,BLUEGRASS,50,BOYLE,21,0,2055,0,124.2,37.6240938,-84.8540572,281.9204219,470.1771912
1678,COUNTY,KENTUCKY,21,BLUEGRASS,50,CLARK,49,0,4438,0,124.2,37.9713791,-84.1550145,608.8383613,2185.950504
1679,COUNTY,KENTUCKY,21,BLUEGRASS,50,FAYETTE,67,0,1715,0,124.2,38.0280648,-84.4722444,235.2766538,327.8473566
1680,COUNTY,KENTUCKY,21,BLUEGRASS,50,FLEMING,69,0,2968,0,124.2,38.3663888,-83.6790737,407.1726581,978.9942124
1681,COUNTY,KENTUCKY,21,BLUEGRASS,50,FRANKLIN,73,0,850,0,124.2,38.2520423,-84.8633812,116.6094203,81.11064117
1682,COUNTY,KENTUCKY,21,BLUEGRASS,50,GARRARD,79,0,1833,0,124.2,37.6360342,-84.5408428,251.4647851,374.344743
1683,COUNTY,KENTUCKY,21,BLUEGRASS,50,HARRISON,97,0,4934,0,124.2,38.4355948,-84.3216412,676.8833877,2701.126103
1684,COUNTY,KENTUCKY,21,BLUEGRASS,50,JESSAMINE,113,0,625,0,124.2,37.8652866,-84.576902,85.74222078,44.07545188
1685,COUNTY,KENTUCKY,21,BLUEGRASS,50,LINCOLN,137,0,7525,0,124.2,37.4657952,-84.6573677,1032.336338,6277.580137
1686,COUNTY,KENTUCKY,21,BLUEGRASS,50,MADISON,151,0,2169,0,124.2,37.7298081,-84.2974735,297.559803,523.6280306
1687,COUNTY,KENTUCKY,21,BLUEGRASS,50,MASON,161,0,7006,0,124.2,38.5755445,-83.8118236,961.1359981,5442.160651
1688,COUNTY,KENTUCKY,21,BLUEGRASS,50,MERCER,167,0,4168,0,124.2,37.8087581,-84.8760836,571.797722,1928.403527
1689,COUNTY,KENTUCKY,21,BLUEGRASS,50,MONTGOMERY,173,0,1295,0,124.2,38.0372304,-83.9152368,177.6578815,187.3580006
1690,COUNTY,KENTUCKY,21,BLUEGRASS,50,NICHOLAS,181,0,1432,0,124.2,38.3287954,-84.0153581,196.4525763,228.8930196
1691,COUNTY,KENTUCKY,21,BLUEGRASS,50,ROBERTSON,201,0,68,0,124.2,38.513372,-84.0465647,9.328753621,0.603199093
1692,COUNTY,KENTUCKY,21,BLUEGRASS,50,SCOTT,209,0,3979,0,124.2,38.2776401,-84.5816131,545.8692744,1757.72246
1693,COUNTY,KENTUCKY,21,BLUEGRASS,50,SHELBY,211,0,18408,0,124.2,38.2215625,-85.2111267,2525.34848,37529.99994
1694,COUNTY,KENTUCKY,21,BLUEGRASS,50,SPENCER,215,0,3706,0,124.2,39.0355088,-84.3588044,508.4170723,1525.143081
1695,COUNTY,KENTUCKY,21,BLUEGRASS,50,WASHINGTON,229,0,3692,0,124.2,37.7310874,-85.1750475,506.4964466,1513.660656
1696,COUNTY,KENTUCKY,21,BLUEGRASS,50,WOODFORD,239,0,1930,0,124.2,38.0686424,-84.7404532,264.7719778,414.8754542
1697,COUNTY,KENTUCKY,21,CENTRAL,30,ADAIR,1,0,5696,0,124.2,37.0954558,-85.289922,781.4203033,3598.685184
1698,COUNTY,KENTUCKY,21,CENTRAL,30,ALLEN,3,0,4522,0,124.2,36.7528961,-86.1924103,620.3621158,2269.367485
1699,COUNTY,KENTUCKY,21,CENTRAL,30,BARREN,9,0,20662,0,124.2,36.9584649,-85.925817,2834.569225,47280.14832
1700,COUNTY,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27,0,18084,0,124.2,37.7406389,-86.4109353,2480.899713,36220.92016
1701,COUNTY,KENTUCKY,21,CENTRAL,30,BULLITT,29,0,2048,0,124.2,37.9749498,-85.6742394,280.9601091,466.9888702
1702,COUNTY,KENTUCKY,21,CENTRAL,30,BUTLER,31,0,18661,0,124.2,37.240158,-86.673921,2560.056931,38568.371
1703,COUNTY,KENTUCKY,21,CENTRAL,30,CASEY,45,0,7545,0,124.2,37.2911032,-84.9146294,1035.080089,6310.966724
1704,COUNTY,KENTUCKY,21,CENTRAL,30,CLINTON,53,0,726,0,124.2,36.7190018,-85.1426047,99.59816366,59.31394932
1705,COUNTY,KENTUCKY,21,CENTRAL,30,CUMBERLAND,57,0,2150,0,124.2,36.7934611,-85.3795095,294.9532395,514.5197755
1706,COUNTY,KENTUCKY,21,CENTRAL,30,EDMONSON,61,0,2488,0,124.2,37.1999181,-86.2206738,341.3226325,688.4848481
1707,COUNTY,KENTUCKY,21,CENTRAL,30,GRAYSON,85,0,9910,0,124.2,37.4537437,-86.3389464,1359.528653,10883.23793
1708,COUNTY,KENTUCKY,21,CENTRAL,30,GREEN,87,0,9682,0,124.2,37.2433976,-85.5346302,1328.249891,10388.51543
1709,COUNTY,KENTUCKY,21,CENTRAL,30,HARDIN,93,0,23400,0,124.2,37.6645815,-85.9634901,3210.188746,60636.75885
1710,COUNTY,KENTUCKY,21,CENTRAL,30,HART,99,0,2409,0,124.2,37.2921203,-85.8845579,330.4848158,645.559698
1711,COUNTY,KENTUCKY,21,CENTRAL,30,JEFFERSON,111,0,361,0,124.2,38.1787175,-85.664528,49.52470672,14.90949678
1712,COUNTY,KENTUCKY,21,CENTRAL,30,LARUE,123,0,17159,0,124.2,37.5257936,-85.7027413,2354.001226,32611.45247
1713,COUNTY,KENTUCKY,21,CENTRAL,30,MARION,155,0,9514,0,124.2,37.5413747,-85.2650391,1305.202382,10031.34654
1714,COUNTY,KENTUCKY,21,CENTRAL,30,MEADE,163,0,16047,0,124.2,37.9313371,-86.1902231,2201.448667,28522.99877
1715,COUNTY,KENTUCKY,21,CENTRAL,30,METCALFE,169,0,3752,0,124.2,36.9767017,-85.6254484,514.7276998,1563.176534
1716,COUNTY,KENTUCKY,21,CENTRAL,30,MONROE,171,0,4074,0,124.2,36.699465,-85.7284653,558.9020919,1842.526136
1717,COUNTY,KENTUCKY,21,CENTRAL,30,NELSON,179,0,22175,0,124.2,37.8078463,-85.4741595,3042.133993,54455.77789
1718,COUNTY,KENTUCKY,21,CENTRAL,30,RUSSELL,207,0,1991,0,124.2,38.5173028,-82.6976631,273.1404185,441.4305974
1719,COUNTY,KENTUCKY,21,CENTRAL,30,TAYLOR,217,0,12479,0,124.2,37.3396409,-85.3096607,1711.963477,17252.85374
1720,COUNTY,KENTUCKY,21,CENTRAL,30,WARREN,227,0,35003,0,124.2,36.9812407,-86.4233533,4801.975926,135656.347
1721,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,BELL,13,0,35,0,124.2,36.7370344,-83.6491695,4.801564364,0.182631843
1722,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,BOYD,19,0,95,0,124.2,38.3608934,-82.6945926,13.03281756,1.126605208
1723,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,BREATHITT,25,0,69,0,124.2,37.5248869,-83.2943551,9.465941174,0.61970676
1724,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,CARTER,43,0,174,0,124.2,38.3199171,-83.0039034,23.87063427,3.584907917
1725,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,CLAY,51,0,305,0,124.2,37.1540436,-83.723144,41.84220374,10.70620929
1726,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ELLIOTT,63,0,120,0,124.2,38.1178636,-83.0656398,16.46250639,1.755127739
1727,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ESTILL,65,0,641,0,124.2,37.6896864,-83.9407279,87.93722163,46.33894309
1728,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,FLOYD,71,0,150,0,124.2,37.5473459,-82.7645621,20.57813299,2.691980888
1729,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,GREENUP,89,0,573,0,124.2,38.5108112,-82.9180186,78.60846801,37.11047875
1730,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,JACKSON,109,0,117,0,124.2,37.4200233,-83.9913882,16.05094373,1.672399991
1731,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,JOHNSON,115,0,0,0,124.2,37.8397984,-82.8159642,0,0
1732,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,KNOX,121,0,727,0,124.2,36.8934427,-83.8545725,99.73535121,59.47611515
1733,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LAUREL,125,0,829,0,124.2,37.1000973,-84.1148273,113.7284816,77.17985971
1734,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LAWRENCE,127,0,33,0,124.2,38.0601807,-82.7316588,4.527189257,0.164890693
1735,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LEE,129,0,115,0,124.2,37.6001442,-83.7073043,15.77656862,1.618354983
1736,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LETCHER,133,0,20,0,124.2,37.1208843,-82.8451698,2.743751065,0.071156306
1737,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LEWIS,135,0,1675,0,124.2,38.5192128,-83.3400338,229.7891517,312.785044
1738,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MAGOFFIN,153,0,47,0,124.2,37.6859873,-83.039044,6.447815003,0.307673401
1739,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MCCREARY,147,0,0,0,124.2,36.735774,-84.4960095,0,0
