,Latitude,Longitude,"CORN, GRAIN - ACRES HARVESTED",BARLEY - ACRES HARVESTED,RICE - ACRES HARVESTED,"SUGARCANE, SUGAR - ACRES HARVESTED",WHEAT - ACRES HARVESTED,Crop-Scope1-MMT
2249,32.34,-95.26,18.0,0.0,0.0,0.0,0.0,0.0
2250,33.2,-94.97,0.0,0.0,0.0,0.0,0.0,0.0
2251,32.76,-95.38,0.0,0.0,0.0,0.0,0.0,0.0
2252,30.7,-96.35,1788.0,0.0,0.0,0.0,0.0,0.01
2253,31.69,-96.16,0.0,0.0,0.0,0.0,0.0,0.0
2254,30.52,-95.99,0.0,0.0,0.0,0.0,900.0,0.0
2255,30.3,-94.4,5.0,0.0,0.0,0.0,0.0,0.0
2256,30.75,-94.0,17.0,0.0,0.0,0.0,0.0,0.0
2257,31.27,-96.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,30.96,-95.95,2749.0,0.0,0.0,0.0,0.0,0.01
2259,30.3,-95.51,21.0,0.0,0.0,0.0,0.0,0.0
2260,30.81,-93.74,29.0,0.0,0.0,0.0,0.0,0.0
2261,30.76,-94.82,14.0,0.0,0.0,0.0,106.0,0.0
2262,31.03,-96.51,19593.0,0.0,0.0,0.0,0.0,0.08
2263,31.33,-93.87,0.0,0.0,0.0,0.0,0.0,0.0
2264,31.4,-94.18,13.0,0.0,0.0,0.0,0.0,0.0
2265,31.08,-95.12,0.0,0.0,0.0,0.0,0.0,0.0
2266,30.68,-95.55,0.0,0.0,0.0,0.0,0.0,0.0
2267,29.94,-96.0,4399.0,0.0,7330.0,0.0,0.0,0.53
2268,30.78,-98.17,0.0,0.0,0.0,0.0,23.0,0.0
2269,31.31,-99.85,543.0,418.0,0.0,0.0,22631.0,0.01
2270,29.91,-100.35,0.0,0.0,0.0,0.0,0.0,0.0
2271,30.3,-98.91,2351.0,0.0,0.0,0.0,3522.0,0.01
2272,29.94,-98.73,360.0,0.0,0.0,0.0,0.0,0.0
2273,31.17,-99.39,900.0,0.0,0.0,0.0,27802.0,0.01
2274,31.35,-101.53,4020.0,0.0,0.0,0.0,3504.0,0.0
2275,30.88,-100.54,0.0,0.0,0.0,0.0,672.0,0.0
2276,31.38,-100.41,2677.0,0.0,0.0,0.0,17974.0,0.01
2277,31.37,-102.04,600.0,0.0,0.0,0.0,4480.0,0.0
2278,29.3,-99.77,15165.0,0.0,0.0,0.0,8628.0,0.07
2279,26.13,-97.41,29631.0,0.0,0.0,10370.0,0.0,2.08
2280,26.35,-98.22,41516.0,0.0,0.0,24173.0,0.0,5.6
2281,26.56,-98.75,6317.0,0.0,0.0,0.0,20.0,0.01
2282,26.46,-97.59,16838.0,0.0,0.0,6916.0,0.0,0.04
2283,34.93,-101.34,3790.0,0.0,0.0,0.0,30403.0,0.02
2284,34.48,-101.19,0.0,0.0,0.0,0.0,31572.0,0.0
2285,35.36,-101.34,30309.0,0.0,0.0,0.0,59821.0,0.16
2286,34.5,-102.26,44464.0,0.0,0.0,0.0,33632.0,0.23
2287,36.31,-102.62,83958.0,1619.0,0.0,0.0,48193.0,0.42
2288,34.93,-102.6,31879.0,0.0,0.0,0.0,122363.0,0.2
2289,34.03,-101.28,12016.0,0.0,0.0,0.0,71830.0,0.07
2290,35.37,-100.79,5117.0,0.0,0.0,0.0,16791.0,0.03
2291,34.03,-101.81,32612.0,0.0,0.0,0.0,20707.0,0.13
2292,36.26,-101.36,56399.0,0.0,0.0,0.0,93942.0,0.31
2293,35.84,-102.61,67135.0,0.0,0.0,0.0,40420.0,0.36
2294,35.83,-100.26,0.0,0.0,0.0,0.0,3784.0,0.0
2295,35.81,-101.35,9354.0,0.0,0.0,0.0,15655.0,0.06
2296,36.27,-100.27,10221.0,0.0,0.0,0.0,19445.0,0.07
2297,35.82,-101.91,46530.0,0.0,0.0,0.0,40034.0,0.26
2298,36.26,-100.81,22857.0,0.0,0.0,0.0,89498.0,0.14
2299,35.39,-102.62,0.0,0.0,0.0,0.0,22721.0,0.0
2300,34.49,-102.77,24624.0,5272.0,0.0,0.0,54087.0,0.13
2301,35.37,-101.88,0.0,0.0,0.0,0.0,11278.0,0.0
2302,34.94,-101.89,4118.0,0.0,0.0,0.0,55943.0,0.03
2303,35.83,-100.81,0.0,0.0,0.0,0.0,4239.0,0.0
2304,36.25,-101.89,105588.0,0.0,0.0,0.0,53131.0,0.62
2305,34.47,-101.71,6182.0,0.0,0.0,0.0,67437.0,0.04
2306,33.62,-100.76,0.0,0.0,0.0,0.0,1704.0,0.0
2307,34.93,-100.81,1684.0,0.0,0.0,0.0,2936.0,0.01
2308,33.14,-101.29,0.0,0.0,0.0,0.0,0.0,0.0
2309,34.5,-100.65,1461.0,0.0,0.0,0.0,4950.0,0.01
2310,34.04,-100.77,0.0,0.0,0.0,0.0,0.0,0.0
2311,35.39,-100.26,962.0,0.0,0.0,0.0,5638.0,0.01
2312,33.95,-98.71,689.0,0.0,0.0,0.0,55806.0,0.01
2313,34.03,-99.21,191.0,0.0,0.0,0.0,64099.0,0.01
2314,30.27,-97.74,6522.0,0.0,0.0,0.0,0.0,0.02
2315,30.05,-97.39,0.0,0.0,0.0,0.0,0.0,0.0
2316,28.39,-97.72,9996.0,0.0,0.0,0.0,1463.0,0.03
2317,29.43,-98.51,8829.0,0.0,0.0,0.0,5694.0,0.02
2318,30.48,-96.64,8618.0,0.0,0.0,0.0,0.0,0.03
2319,29.83,-97.6,17422.0,0.0,0.0,0.0,1280.0,0.05
2320,29.61,-96.55,13724.0,0.0,28929.0,0.0,0.0,1.29
2321,29.8,-98.27,505.0,0.0,0.0,0.0,235.0,0.0
2322,29.5,-97.44,5406.0,0.0,0.0,0.0,0.0,0.02
2323,29.84,-96.96,11570.0,0.0,0.0,0.0,0.0,0.03
2324,28.65,-97.44,8698.0,0.0,0.0,0.0,0.0,0.02
2325,29.44,-97.51,4039.0,0.0,0.0,0.0,127.0,0.01
2326,29.65,-97.83,24243.0,0.0,0.0,0.0,3326.0,0.06
2327,30.04,-98.04,5310.0,0.0,0.0,0.0,198.0,0.01
2328,28.88,-97.91,13593.0,0.0,0.0,0.0,2348.0,0.03
2329,29.37,-96.93,3147.0,0.0,1685.0,0.0,0.0,0.06
2330,30.3,-96.96,355.0,0.0,0.0,0.0,0.0,0.0
2331,29.28,-99.11,24560.0,0.0,0.0,0.0,9273.0,0.08
2332,30.29,-97.76,14828.0,0.0,0.0,0.0,1760.0,0.03
2333,30.22,-96.39,46.0,0.0,0.0,0.0,0.0,0.0
2334,29.16,-98.13,7000.0,0.0,0.0,0.0,2928.0,0.02
2335,28.86,-98.53,1125.0,0.0,0.0,0.0,1605.0,0.0
2336,28.38,-99.72,0.0,0.0,0.0,0.0,0.0,0.0
2337,28.84,-99.12,11603.0,0.0,0.0,0.0,11700.0,0.04
2338,27.81,-98.11,16767.0,0.0,0.0,0.0,0.0,0.05
2339,28.34,-99.1,0.0,0.0,0.0,0.0,0.0,0.0
2340,28.27,-98.1,4714.0,0.0,0.0,0.0,0.0,0.01
2341,28.31,-98.55,1500.0,0.0,0.0,0.0,0.0,0.0
2342,28.84,-99.77,5856.0,0.0,0.0,0.0,12322.0,0.03
2343,34.03,-102.81,8683.0,0.0,0.0,0.0,14610.0,0.04
2344,33.59,-102.81,20842.0,0.0,0.0,0.0,9276.0,0.05
2345,33.58,-101.29,2498.0,0.0,0.0,0.0,6745.0,0.01
2346,32.7,-102.62,5100.0,0.0,0.0,0.0,10368.0,0.03
2347,31.86,-101.48,627.0,0.0,0.0,0.0,3298.0,0.0
2348,33.57,-102.31,12398.0,0.0,0.0,0.0,1477.0,0.04
2349,34.03,-102.34,35043.0,0.0,0.0,0.0,13349.0,0.14
2350,33.56,-101.88,17986.0,0.0,0.0,0.0,2185.0,0.04
2351,33.15,-101.81,10248.0,0.0,0.0,0.0,5894.0,0.03
2352,31.84,-102.01,2176.0,0.0,0.0,0.0,310.0,0.01
2353,33.15,-102.33,3997.0,0.0,0.0,0.0,10620.0,0.02
2354,33.15,-102.83,7373.0,0.0,0.0,0.0,3825.0,0.02
2355,31.78,-99.45,16105.0,0.0,0.0,0.0,19725.0,0.06
2356,32.71,-100.38,2478.0,0.0,0.0,0.0,25643.0,0.01
2357,33.15,-99.72,0.0,0.0,0.0,0.0,81389.0,0.01
2358,32.29,-100.92,0.0,0.0,0.0,0.0,5760.0,0.0
2359,32.27,-100.4,0.0,0.0,0.0,0.0,15274.0,0.0
2360,31.83,-99.98,767.0,0.0,0.0,0.0,55021.0,0.01
2361,31.76,-106.49,6.0,0.0,0.0,0.0,600.0,0.0
2362,30.79,-102.81,0.0,0.0,0.0,0.0,0.0,0.0
2363,31.23,-103.66,0.0,0.0,0.0,0.0,392.0,0.0
2364,29.18,-95.5,12553.0,0.0,15271.0,0.0,0.0,0.52
2365,28.5,-96.67,12298.0,0.0,0.0,0.0,0.0,0.04
2366,29.72,-94.54,0.0,0.0,17898.0,0.0,300.0,0.6
2367,29.51,-95.78,17794.0,0.0,7844.0,0.0,0.0,0.52
2368,29.81,-95.37,4913.0,0.0,0.0,0.0,472.0,0.02
2369,28.92,-96.56,89140.0,0.0,2080.0,0.0,0.0,0.39
2370,30.09,-94.79,0.0,0.0,0.0,0.0,0.0,0.0
2371,28.89,-96.0,32924.0,0.0,12187.0,0.0,0.0,0.58
2372,30.12,-93.9,6.0,0.0,0.0,0.0,0.0,0.0
2373,28.8,-96.98,25023.0,0.0,5491.0,0.0,0.0,0.25
2374,29.25,-96.23,69499.0,0.0,30369.0,0.0,639.0,1.73
2375,33.62,-97.72,0.0,0.0,0.0,0.0,5640.0,0.0
2376,33.15,-98.7,0.0,0.0,0.0,0.0,18687.0,0.0
2377,34.52,-100.21,0.0,0.0,0.0,0.0,8680.0,0.0
2378,29.83,-94.17,0.0,0.0,20698.0,0.0,0.0,0.5
2379,33.58,-98.7,0.0,0.0,0.0,0.0,16847.0,0.0
2380,32.28,-99.36,0.0,0.0,0.0,0.0,21892.0,0.0
2381,32.3,-98.86,0.0,0.0,0.0,0.0,2805.0,0.0
2382,32.69,-98.82,0.0,0.0,0.0,0.0,1506.0,0.0
2383,33.16,-99.2,0.0,0.0,0.0,0.0,45532.0,0.01
2384,31.87,-100.55,0.0,0.0,0.0,0.0,5007.0,0.0
2385,31.29,-100.98,0.0,0.0,0.0,0.0,630.0,0.0
2386,30.67,-98.7,0.0,0.0,0.0,0.0,0.0,0.0
2387,31.12,-98.84,0.0,0.0,0.0,0.0,15054.0,0.0
2388,34.95,-100.27,0.0,0.0,0.0,0.0,8342.0,0.0
2389,34.06,-100.28,0.0,0.0,0.0,0.0,9771.0,0.0
2390,33.95,-99.73,0.0,0.0,0.0,0.0,24671.0,0.0
2391,34.25,-99.73,0.0,0.0,0.0,0.0,35876.0,0.0
2392,33.17,-100.78,0.0,0.0,0.0,0.0,4639.0,0.0
2393,33.59,-100.22,0.0,0.0,0.0,0.0,0.0,0.0
2394,27.67,-98.51,0.0,0.0,0.0,0.0,126.0,0.0
2395,32.27,-102.6,0.0,0.0,0.0,0.0,1500.0,0.0
2396,32.74,-101.96,0.0,0.0,0.0,0.0,3255.0,0.0
2397,32.3,-101.43,0.0,0.0,0.0,0.0,0.0,0.0
2398,32.27,-101.92,0.0,0.0,0.0,0.0,0.0,0.0
2399,33.57,-99.2,0.0,0.0,0.0,0.0,51505.0,0.01
2400,32.71,-99.86,0.0,0.0,0.0,0.0,67055.0,0.01
2401,33.59,-99.71,0.0,0.0,0.0,0.0,62024.0,0.01
2402,32.72,-100.91,0.0,0.0,0.0,0.0,2662.0,0.0
2403,33.16,-100.25,0.0,0.0,0.0,0.0,4411.0,0.0
2404,32.28,-99.88,0.0,0.0,0.0,0.0,31449.0,0.0
2405,30.51,-95.19,0.0,0.0,0.0,0.0,0.0,0.0
2406,30.24,-98.4,0.0,0.0,0.0,0.0,0.0,0.0
2407,29.33,-100.42,0.0,0.0,0.0,0.0,0.0,0.0
2408,32.69,-101.43,0.0,0.0,0.0,0.0,0.0,0.0
2409,26.99,-99.17,0.0,0.0,0.0,0.0,0.0,0.0
2410,29.85,-103.24,0.0,0.0,0.0,0.0,0.0,0.0
2411,31.54,-105.48,0.0,0.0,0.0,0.0,0.0,0.0
2412,39.69,-112.83,735.0,466.0,0.0,0.0,3902.0,0.0
2413,39.04,-113.09,6027.0,3246.0,0.0,0.0,6097.0,0.04
2414,39.36,-111.58,0.0,998.0,0.0,0.0,885.0,0.0
2415,38.73,-111.79,2249.0,114.0,0.0,0.0,0.0,0.01
2416,40.18,-111.69,2738.0,1706.0,0.0,0.0,13093.0,0.02
2417,39.6,-110.65,0.0,0.0,0.0,0.0,0.0,0.0
2418,40.3,-110.47,2130.0,0.0,0.0,0.0,0.0,0.01
2419,38.98,-110.8,0.0,15.0,0.0,0.0,0.0,0.0
2420,38.96,-109.66,0.0,0.0,0.0,0.0,0.0,0.0
2421,37.59,-109.79,0.0,0.0,0.0,0.0,34692.0,0.01
2422,40.19,-109.58,2854.0,698.0,0.0,0.0,380.0,0.01
2423,40.33,-111.12,0.0,0.0,0.0,0.0,0.0,0.0
2424,41.36,-113.21,10274.0,2280.0,0.0,0.0,59547.0,0.07
2425,41.7,-111.75,1935.0,8033.0,0.0,0.0,18869.0,0.02
2426,41.03,-112.12,0.0,0.0,0.0,0.0,1244.0,0.0
2427,41.08,-111.65,0.0,1223.0,0.0,0.0,0.0,0.0
2428,40.66,-111.91,0.0,0.0,0.0,0.0,2889.0,0.0
2429,41.27,-111.89,89.0,591.0,0.0,0.0,862.0,0.0
2430,38.33,-113.28,2140.0,0.0,0.0,0.0,0.0,0.01
2431,37.85,-113.29,1506.0,0.0,0.0,0.0,596.0,0.01
2432,38.31,-112.1,0.0,260.0,0.0,0.0,0.0,0.0
2433,37.24,-113.53,0.0,0.0,0.0,0.0,0.0,0.0
2434,44.03,-73.15,618.0,0.0,0.0,0.0,110.0,0.0
2435,43.01,-73.15,0.0,0.0,0.0,0.0,0.0,0.0
2436,44.46,-72.11,246.0,0.0,0.0,0.0,0.0,0.0
2437,44.45,-73.07,237.0,0.0,0.0,0.0,0.0,0.0
2438,44.51,-73.06,345.0,0.0,0.0,0.0,0.0,0.0
2439,44.98,-72.92,5527.0,0.0,0.0,0.0,0.0,0.02
2440,44.71,-73.3,0.0,0.0,0.0,0.0,0.0,0.0
2441,44.61,-72.67,0.0,0.0,0.0,0.0,0.0,0.0
2442,44.0,-72.38,43.0,0.0,0.0,0.0,0.0,0.0
2443,44.87,-72.26,66.0,0.0,0.0,0.0,0.0,0.0
2444,43.61,-72.97,1174.0,0.0,0.0,0.0,0.0,0.0
2445,44.27,-72.61,52.0,0.0,0.0,0.0,114.0,0.0
2446,43.18,-72.73,0.0,0.0,0.0,0.0,0.0,0.0
2447,38.01,-78.61,1449.0,0.0,0.0,0.0,0.0,0.0
2448,37.33,-78.01,4371.0,432.0,0.0,0.0,1749.0,0.02
2449,37.6,-79.15,0.0,0.0,0.0,0.0,0.0,0.0
2450,37.36,-78.83,534.0,0.0,0.0,0.0,814.0,0.0
2451,37.31,-79.54,488.0,91.0,0.0,0.0,1189.0,0.0
2452,37.56,-78.55,1432.0,0.0,0.0,0.0,905.0,0.0
2453,37.22,-79.12,755.0,0.0,0.0,0.0,1938.0,0.0
2454,38.03,-77.36,11788.0,0.0,0.0,0.0,5775.0,0.05
2455,37.39,-77.58,436.0,0.0,0.0,0.0,196.0,0.0
2456,37.5,-78.25,734.0,0.0,0.0,0.0,350.0,0.0
2457,37.85,-78.28,0.0,0.0,0.0,0.0,0.0,0.0
2458,37.72,-77.88,2521.0,0.0,0.0,0.0,2263.0,0.01
2459,38.3,-78.47,0.0,48.0,0.0,0.0,0.0,0.0
2460,37.74,-77.45,13298.0,889.0,0.0,0.0,6264.0,0.05
2461,37.51,-77.35,1657.0,0.0,0.0,0.0,1114.0,0.01
2462,37.99,-77.95,1911.0,0.0,0.0,0.0,1134.0,0.01
2463,37.78,-78.9,508.0,0.0,0.0,0.0,0.0,0.0
2464,38.25,-78.01,5281.0,427.0,0.0,0.0,975.0,0.02
2465,37.55,-77.91,1166.0,0.0,0.0,0.0,313.0,0.0
2466,37.23,-78.46,467.0,0.0,0.0,0.0,165.0,0.0
2467,38.19,-77.67,1042.0,204.0,0.0,0.0,602.0,0.0
2468,37.74,-75.67,18890.0,592.0,0.0,0.0,7938.0,0.1
2469,37.37,-77.06,7063.0,0.0,0.0,0.0,3450.0,0.03
2470,37.91,-76.93,16994.0,1270.0,0.0,0.0,7829.0,0.06
2471,37.45,-76.56,5400.0,0.0,0.0,0.0,440.0,0.02
2472,37.32,-76.8,0.0,0.0,0.0,0.0,0.0,0.0
2473,37.72,-76.88,12347.0,0.0,0.0,0.0,2608.0,0.04
2474,38.28,-77.18,3426.0,0.0,0.0,0.0,0.0,0.01
2475,37.69,-77.07,8813.0,0.0,0.0,0.0,3835.0,0.04
2476,37.76,-76.47,5102.0,0.0,0.0,0.0,853.0,0.02
2477,37.45,-76.33,1076.0,0.0,0.0,0.0,0.0,0.0
2478,37.62,-76.59,5445.0,0.0,0.0,0.0,2076.0,0.02
2479,37.5,-77.0,3501.0,0.0,0.0,0.0,1127.0,0.01
2480,37.37,-75.93,7621.0,0.0,0.0,0.0,8976.0,0.04
2481,37.93,-76.48,13185.0,130.0,0.0,0.0,6742.0,0.06
2482,37.54,-77.43,8858.0,259.0,0.0,0.0,3599.0,0.04
2483,38.12,-76.76,8761.0,745.0,0.0,0.0,6047.0,0.04
2484,39.12,-77.99,2533.0,52.0,0.0,0.0,0.0,0.01
2485,38.49,-77.96,9122.0,602.0,0.0,0.0,565.0,0.04
2486,38.82,-77.28,14.0,0.0,0.0,0.0,0.0,0.0
2487,38.75,-77.81,8116.0,977.0,0.0,0.0,985.0,0.04
2488,39.21,-78.28,4044.0,0.0,0.0,0.0,1282.0,0.02
2489,39.1,-77.67,5965.0,0.0,0.0,0.0,1293.0,0.02
2490,38.41,-78.28,6532.0,582.0,0.0,0.0,821.0,0.03
2491,38.6,-78.5,3786.0,671.0,0.0,0.0,0.0,0.02
2492,38.74,-77.55,926.0,0.0,0.0,0.0,900.0,0.0
2493,38.69,-78.15,0.0,0.0,0.0,0.0,0.0,0.0
2494,38.51,-78.89,21359.0,570.0,0.0,0.0,2606.0,0.1
2495,38.86,-78.59,10022.0,633.0,0.0,0.0,1915.0,0.05
2496,38.42,-77.46,2891.0,0.0,0.0,0.0,0.0,0.01
2497,38.91,-78.21,360.0,0.0,0.0,0.0,109.0,0.0
2498,36.78,-77.87,1012.0,0.0,0.0,0.0,666.0,0.0
2499,36.75,-76.23,6747.0,0.0,0.0,0.0,4255.0,0.03
2500,37.07,-77.65,5564.0,0.0,0.0,0.0,3397.0,0.02
2501,36.64,-77.58,1616.0,0.0,0.0,0.0,1069.0,0.01
2502,36.9,-76.72,10598.0,0.0,0.0,0.0,4773.0,0.05
2503,36.68,-78.31,848.0,0.0,0.0,0.0,5214.0,0.0
2504,37.18,-77.22,5294.0,0.0,0.0,0.0,2692.0,0.02
2505,36.7,-77.16,15561.0,0.0,0.0,0.0,3003.0,0.07
2506,36.74,-76.62,13166.0,0.0,0.0,0.0,4818.0,0.05
2507,37.11,-76.9,6850.0,0.0,0.0,0.0,2650.0,0.03
2508,36.91,-77.27,7365.0,0.0,0.0,0.0,4386.0,0.03
2509,36.59,-75.89,5224.0,0.0,0.0,0.0,1588.0,0.03
2510,37.04,-78.65,1792.0,0.0,0.0,0.0,2033.0,0.01
2511,37.05,-79.88,4660.0,632.0,0.0,0.0,1793.0,0.02
2512,36.75,-78.94,1611.0,0.0,0.0,0.0,3001.0,0.01
2513,36.94,-78.26,1203.0,0.0,0.0,0.0,1252.0,0.0
2514,37.15,-78.06,1913.0,0.0,0.0,0.0,419.0,0.01
2515,36.68,-80.28,749.0,0.0,0.0,0.0,371.0,0.0
2516,36.81,-79.44,2405.0,653.0,0.0,0.0,6023.0,0.01
2517,37.13,-81.12,0.0,0.0,0.0,0.0,0.0,0.0
2518,37.26,-82.03,0.0,0.0,0.0,0.0,0.0,0.0
2519,36.74,-80.74,0.0,0.0,0.0,0.0,0.0,0.0
2520,37.12,-82.36,0.0,0.0,0.0,0.0,0.0,0.0
2521,36.92,-80.39,242.0,0.0,0.0,0.0,0.0,0.0
2522,37.31,-80.71,60.0,0.0,0.0,0.0,0.0,0.0
2523,36.65,-81.21,135.0,0.0,0.0,0.0,0.0,0.0
2524,36.68,-83.1,1003.0,0.0,0.0,0.0,31.0,0.0
2525,38.18,-81.33,1015.0,95.0,0.0,0.0,424.0,0.0
2526,37.06,-80.73,0.0,0.0,0.0,0.0,0.0,0.0
2527,36.93,-82.11,250.0,0.0,0.0,0.0,0.0,0.0
2528,36.71,-82.59,281.0,0.0,0.0,0.0,0.0,0.0
2529,36.84,-81.54,99.0,0.0,0.0,0.0,0.0,0.0
2530,37.12,-81.57,0.0,0.0,0.0,0.0,0.0,0.0
2531,36.74,-81.94,340.0,0.0,0.0,0.0,0.0,0.0
2532,37.02,-82.61,97.0,0.0,0.0,0.0,0.0,0.0
2533,36.91,-81.06,1479.0,0.0,0.0,0.0,0.0,0.01
2534,37.82,-80.02,146.0,0.0,0.0,0.0,0.0,0.0
2535,38.18,-79.15,19130.0,734.0,0.0,0.0,3106.0,0.09
2536,39.63,-78.23,299.0,0.0,0.0,0.0,0.0,0.0
2537,37.55,-79.8,1602.0,0.0,0.0,0.0,241.0,0.01
2538,37.48,-80.2,319.0,0.0,0.0,0.0,0.0,0.0
2539,38.38,-79.59,0.0,0.0,0.0,0.0,0.0,0.0
2540,37.83,-79.46,1561.0,89.0,0.0,0.0,98.0,0.01
2541,36.67,-79.92,0.0,0.0,0.0,0.0,247.0,0.0
2542,46.17,-119.53,18435.0,0.0,0.0,0.0,103918.0,0.18
2543,47.8,-120.63,0.0,0.0,0.0,0.0,0.0,0.0
2544,47.11,-120.58,181.0,374.0,0.0,0.0,1086.0,0.0
2545,48.52,-119.65,386.0,1236.0,0.0,0.0,8597.0,0.0
2546,46.6,-120.51,16550.0,279.0,0.0,0.0,19626.0,0.11
2547,46.97,-118.59,4724.0,0.0,0.0,0.0,273973.0,0.16
2548,47.77,-119.61,401.0,884.0,0.0,0.0,156829.0,0.06
2549,46.57,-118.89,15422.0,421.0,0.0,0.0,62999.0,0.13
2550,47.12,-119.49,42765.0,2979.0,0.0,0.0,153815.0,0.32
2551,47.57,-118.36,728.0,11092.0,0.0,0.0,343833.0,0.16
2552,47.66,-117.42,932.0,17407.0,0.0,0.0,125397.0,0.06
2553,38.9,-77.04,0.0,1855.0,0.0,0.0,68922.0,0.04
2554,46.21,-118.52,6064.0,683.0,0.0,0.0,188653.0,0.16
2555,46.94,-117.53,695.0,41643.0,0.0,0.0,524203.0,0.29
2556,48.0,-123.74,0.0,568.0,0.0,0.0,0.0,0.0
2557,45.77,-122.49,8.0,0.0,0.0,0.0,0.0,0.0
2558,46.2,-122.69,0.0,0.0,0.0,0.0,290.0,0.0
2559,47.17,-123.87,0.0,0.0,0.0,0.0,1067.0,0.0
2560,48.22,-122.68,0.0,0.0,0.0,0.0,0.0,0.0
2561,47.49,-121.86,7.0,0.0,0.0,0.0,14.0,0.0
2562,46.56,-122.42,0.0,310.0,0.0,0.0,0.0,0.0
2563,47.0,-122.21,19.0,0.0,0.0,0.0,0.0,0.0
2564,48.01,-121.73,0.0,791.0,0.0,0.0,271.0,0.0
2565,46.93,-122.89,0.0,0.0,0.0,0.0,0.0,0.0
2566,48.81,-121.88,58.0,0.0,0.0,0.0,220.0,0.0
2567,39.45,-78.04,3874.0,220.0,0.0,0.0,428.0,0.02
2568,39.07,-79.21,243.0,0.0,0.0,0.0,0.0,0.0
2569,37.96,-80.45,1410.0,0.0,0.0,0.0,0.0,0.01
2570,39.3,-78.62,534.0,0.0,0.0,0.0,0.0,0.0
2571,39.0,-78.84,4458.0,231.0,0.0,0.0,0.0,0.02
2572,39.3,-77.88,10767.0,256.0,0.0,0.0,2977.0,0.05
2573,39.38,-78.94,1418.0,0.0,0.0,0.0,0.0,0.01
2574,37.56,-80.52,466.0,0.0,0.0,0.0,223.0,0.0
2575,39.55,-78.26,166.0,0.0,0.0,0.0,199.0,0.0
2576,38.69,-79.34,1897.0,64.0,0.0,0.0,0.0,0.01
2577,38.3,-80.03,102.0,0.0,0.0,0.0,0.0,0.0
2578,38.81,-79.87,714.0,0.0,0.0,0.0,0.0,0.0
2579,37.63,-80.85,15.0,0.0,0.0,0.0,0.0,0.0
2580,39.13,-79.56,156.0,0.0,0.0,0.0,0.0,0.0
2581,39.12,-80.01,44.0,0.0,0.0,0.0,0.0,0.0
2582,40.27,-80.57,137.0,0.0,0.0,0.0,0.0,0.0
2583,39.26,-80.73,8.0,73.0,0.0,0.0,0.0,0.0
2584,40.51,-80.57,0.0,0.0,0.0,0.0,0.0,0.0
2585,39.28,-80.38,0.0,0.0,0.0,0.0,0.0,0.0
2586,39.01,-80.49,0.0,0.0,0.0,0.0,0.0,0.0
2587,39.51,-80.23,20.0,0.0,0.0,0.0,0.0,0.0
2588,39.85,-80.66,109.0,0.0,0.0,0.0,0.0,0.0
2589,39.64,-80.03,37.0,32.0,0.0,0.0,0.0,0.0
2590,41.49,-81.71,496.0,0.0,0.0,0.0,0.0,0.0
2591,39.37,-81.15,11.0,0.0,0.0,0.0,0.0,0.0
2592,39.44,-79.69,3700.0,83.0,0.0,0.0,0.0,0.01
2593,39.17,-81.05,0.0,0.0,0.0,0.0,0.0,0.0
2594,39.33,-80.04,5.0,0.0,0.0,0.0,0.0,0.0
2595,39.46,-80.87,26.0,0.0,0.0,0.0,0.0,0.0
2596,38.9,-80.25,6.0,0.0,0.0,0.0,0.0,0.0
2597,39.61,-80.65,0.0,0.0,0.0,0.0,0.0,0.0
2598,39.21,-81.52,523.0,0.0,0.0,0.0,114.0,0.0
2599,38.7,-80.7,73.0,0.0,0.0,0.0,0.0,0.0
2600,38.42,-82.23,56.0,0.0,0.0,0.0,0.0,0.0
2601,38.83,-81.12,0.0,0.0,0.0,0.0,0.0,0.0
2602,38.45,-81.07,65.0,0.0,0.0,0.0,0.0,0.0
2603,38.03,-81.07,0.0,0.0,0.0,0.0,0.0,0.0
2604,38.93,-80.84,16.0,0.0,0.0,0.0,0.0,0.0
2605,38.82,-81.66,133.0,0.0,0.0,0.0,27.0,0.0
2606,38.34,-81.51,30.0,0.0,0.0,0.0,0.0,0.0
2607,37.8,-81.93,0.0,0.0,0.0,0.0,0.0,0.0
2608,38.75,-82.05,2754.0,0.0,0.0,0.0,181.0,0.01
2609,37.37,-81.65,84.0,0.0,0.0,0.0,0.0,0.0
2610,37.41,-81.11,55.0,0.0,0.0,0.0,0.0,0.0
2611,37.68,-82.13,0.0,0.0,0.0,0.0,0.0,0.0
2612,38.28,-80.77,0.0,0.0,0.0,0.0,0.0,0.0
2613,38.49,-81.92,75.0,6.0,0.0,0.0,0.0,0.0
2614,37.75,-81.23,33.0,0.0,0.0,0.0,0.0,0.0
2615,38.69,-81.34,0.0,0.0,0.0,0.0,0.0,0.0
2616,38.13,-82.43,109.0,0.0,0.0,0.0,0.0,0.0
2617,38.48,-80.43,0.0,0.0,0.0,0.0,0.0,0.0
2618,39.03,-81.36,83.0,0.0,0.0,0.0,0.0,0.0
2619,37.6,-81.54,0.0,0.0,0.0,0.0,0.0,0.0
2620,43.95,-89.78,17310.0,0.0,0.0,0.0,489.0,0.07
2621,43.8,-89.04,40431.0,139.0,0.0,0.0,3368.0,0.21
2622,43.95,-90.12,40654.0,86.0,0.0,0.0,949.0,0.19
2623,43.81,-89.39,31938.0,0.0,0.0,0.0,1234.0,0.13
