Program,Year,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,COUNTY,TEXAS,48,CROSS TIMBERS,30,PARKER,367,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,CROSS TIMBERS,30,WISE,497,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,CROSS TIMBERS,30,YOUNG,503,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HOPKINS,223,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,RUSK,401,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,CONCHO,95,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CASTRO,69,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DALLAM,111,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,03,000",79.7
CENSUS,2017,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,FLOYD,153,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,PARMER,369,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,18,047",79.7
CENSUS,2017,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,CHILDRESS,75,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,GAINES,165,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,YOAKUM,501,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,RUNNELS,399,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,UTAH,49,CENTRAL,50,JUAB,23,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"36,268",67.8
CENSUS,2017,COUNTY,UTAH,49,CENTRAL,50,MILLARD,27,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,92,195",67.8
CENSUS,2017,COUNTY,UTAH,49,CENTRAL,50,SANPETE,39,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,02,869",67.8
CENSUS,2017,COUNTY,UTAH,49,CENTRAL,50,SEVIER,41,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"8,240",67.8
CENSUS,2017,COUNTY,UTAH,49,CENTRAL,50,UTAH,49,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,16,226",67.8
CENSUS,2017,COUNTY,UTAH,49,EASTERN,60,DAGGETT,9,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,UTAH,49,EASTERN,60,DUCHESNE,13,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,UTAH,49,EASTERN,60,EMERY,15,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,702,67.8
CENSUS,2017,COUNTY,UTAH,49,EASTERN,60,UINTAH,47,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"36,436",67.8
CENSUS,2017,COUNTY,UTAH,49,NORTHERN,10,BOX ELDER,3,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,74,421",67.8
CENSUS,2017,COUNTY,UTAH,49,NORTHERN,10,CACHE,5,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,76,126",67.8
CENSUS,2017,COUNTY,UTAH,49,NORTHERN,10,DAVIS,11,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,UTAH,49,NORTHERN,10,MORGAN,29,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"92,568",67.8
CENSUS,2017,COUNTY,UTAH,49,NORTHERN,10,TOOELE,45,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,UTAH,49,NORTHERN,10,WEBER,57,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"40,023",67.8
CENSUS,2017,COUNTY,UTAH,49,SOUTHERN,70,BEAVER,1,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,UTAH,49,SOUTHERN,70,GARFIELD,17,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,UTAH,49,SOUTHERN,70,IRON,21,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,UTAH,49,SOUTHERN,70,PIUTE,31,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"27,600",67.8
CENSUS,2017,COUNTY,UTAH,49,SOUTHERN,70,WASHINGTON,53,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,UTAH,49,SOUTHERN,70,WAYNE,55,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,529",67.8
CENSUS,2017,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VERMONT,50,ALL COUNTIES,10,GRAND ISLE,13,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,AMELIA,7,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"35,843",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,APPOMATTOX,11,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,BEDFORD,19,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,660",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,CAMPBELL,31,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,CAROLINE,33,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,CHESTERFIELD,41,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,FLUVANNA,65,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,GREENE,79,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,400",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,HANOVER,85,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"69,487",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,LOUISA,109,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,ORANGE,137,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"31,354",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,POWHATAN,145,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,PRINCE EDWARD,147,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,CENTRAL,50,SPOTSYLVANIA,177,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"12,305",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,ACCOMACK,1,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"28,602",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,ESSEX,57,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"86,910",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,GLOUCESTER,73,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,KING AND QUEEN,97,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,KING WILLIAM,101,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,LANCASTER,103,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,MIDDLESEX,119,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,NEW KENT,127,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,NORTHAMPTON,131,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,NORTHUMBERLAND,133,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"8,976",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,RICHMOND,159,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"20,371",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,EASTERN,60,WESTMORELAND,193,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"67,338",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,NORTHERN,20,CLARKE,43,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,199",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,NORTHERN,20,CULPEPER,47,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,NORTHERN,20,FAUQUIER,61,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"58,666",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,NORTHERN,20,LOUDOUN,107,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,NORTHERN,20,MADISON,113,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"29,595",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,NORTHERN,20,PAGE,139,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"46,012",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,NORTHERN,20,PRINCE WILLIAM,153,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,NORTHERN,20,ROCKINGHAM,165,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"43,494",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,NORTHERN,20,SHENANDOAH,171,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"48,729",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,NORTHERN,20,WARREN,187,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,DINWIDDIE,53,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,SOUTHERN,80,CHARLOTTE,37,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,SOUTHERN,80,FRANKLIN,67,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"34,176",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,SOUTHERN,80,NOTTOWAY,135,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,SOUTHERN,80,PITTSYLVANIA,143,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"40,055",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,MONTGOMERY,121,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,200",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,RUSSELL,167,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,WESTERN,40,AUGUSTA,15,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"58,050",7.4
CENSUS,2017,COUNTY,VIRGINIA,51,WESTERN,40,HIGHLAND,91,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,VIRGINIA,51,WESTERN,40,ROCKBRIDGE,163,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,540",7.4
CENSUS,2017,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"29,583",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,CENTRAL,20,KLICKITAT,39,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"58,626",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"51,562",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"15,411",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,EAST CENTRAL,50,DOUGLAS,17,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"43,525",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"43,499",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,10,763",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,EAST CENTRAL,50,LINCOLN,43,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,53,906",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,25,732",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,65,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"82,313",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,SOUTHEAST,90,ASOTIN,3,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WASHINGTON,53,SOUTHEAST,90,COLUMBIA,13,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,07,954",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,SOUTHEAST,90,GARFIELD,23,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,08,322",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"38,790",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,SOUTHEAST,90,WHITMAN,75,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"23,61,288",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,CLALLAM,9,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"47,310",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,COWLITZ,15,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,ISLAND,29,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,LEWIS,41,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"24,823",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,SAN JUAN,55,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"18,912",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,70,811",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"72,098",29.9
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,THURSTON,67,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,BERKELEY,3,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"12,260",7.9
CENSUS,2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,GREENBRIER,25,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,HAMPSHIRE,27,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,HARDY,31,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"10,770",7.9
CENSUS,2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,JEFFERSON,37,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"15,960",7.9
CENSUS,2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,MONROE,63,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,MORGAN,65,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,PENDLETON,71,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,454",7.9
CENSUS,2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,POCAHONTAS,75,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,RANDOLPH,83,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,DODDRIDGE,17,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,323",7.9
CENSUS,2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MONONGALIA,61,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,686",7.9
CENSUS,2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,PRESTON,77,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,225",7.9
CENSUS,2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,TYLER,95,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MASON,53,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,PUTNAM,79,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,420,7.9
CENSUS,2017,COUNTY,WISCONSIN,55,CENTRAL,50,ADAMS,1,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,CENTRAL,50,GREEN LAKE,47,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"10,547",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,CENTRAL,50,JUNEAU,57,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,847",70.6
