,Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,"CORN, GRAIN - ACRES HARVESTED",CORN-production in BU,CORN Production in Kg,BARLEY - ACRES HARVESTED,BARLEY PRODUCTION IN BU,BARLEY PRODUCTION IN Kg,RICE - ACRES HARVESTED,"RICE - PRODUCTION, MEASURED IN CWT",Rice Production in Kg,"SUGARCANE, SUGAR - ACRES HARVESTED","SUGARCANE, SUGAR - PRODUCTION, MEASURED IN TONS",SUGAR PRODUCTION in KG,WHEAT - ACRES HARVESTED,"WHEAT - PRODUCTION, MEASURED IN BU",Wheat Production measured in Kg,CATTLE,precipitation_cm,Latitude,Longitude,Corn-LUC,Corn-Farm,Corn-EUTROPHYING,Corn Total,BARLEY-LUC,Barley-Farm,BARLEY-EUTROPHYING,Barley-Total,RICE-LUC,Rice-Farm,Rice- Eutrophication,Rice-total,Sugarcane- LUC,Sugarcane-Farm,Sugarcane-Eutrophication,Sugarcane Total,Wheat-LUC,Wheat-Farm,Wheat-Eutrophication,Wheat-total,Cattle,Total
1147,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,WATONWAN,165,123668,26907121,948181931.2,0,0,0,0,0,0,0,0,0,318,12907,454830.6817,0,69.3,43.9736055,-94.6370354,284454579.4,758545545,0,1043000124,0,0,0,0,0,0,0,0,0,0,0,0,45483.06817,363864.5454,0,409347.6135,0,1043409472
1148,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHEAST,90,DAKOTA,37,103411,20733764,730638569.3,244,"12,150",428154.7054,0,0,0,0,0,0,620,27374,964634.3131,1915,69.3,44.666655,-93.044911,219191570.8,584510855.4,0,803702426.2,0,85630.94108,0,85630.94108,0,0,0,0,0,0,0,0,96463.43131,771707.4505,0,868170.8818,112985,804769213.1
1149,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHEAST,90,DODGE,39,123561,26414536,930823693.7,184,"9,437",332551.1074,0,0,0,0,0,0,0,0,0,2160,69.3,44.0175404,-92.8678406,279247108.1,744658955,0,1023906063,0,66510.22148,0,66510.22148,0,0,0,0,0,0,0,0,0,0,0,0,127440,1024100013
1150,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHEAST,90,FILLMORE,45,136887,28118083,990855106.4,226,"19,175",675709.1749,0,0,0,0,0,0,0,0,0,16206,69.3,43.6466588,-92.0636359,297256531.9,792684085.1,0,1089940617,0,135141.835,0,135141.835,0,0,0,0,0,0,0,0,0,0,0,0,956154,1091031913
1151,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHEAST,90,GOODHUE,49,153611,32039120,1129028805,396,"25,384",894508.563,0,0,0,0,0,0,0,0,0,8146,69.3,44.396973,-92.7175627,338708641.5,903223044,0,1241931686,0,178901.7126,0,178901.7126,0,0,0,0,0,0,0,0,0,0,0,0,480614,1242591201
1152,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHEAST,90,HOUSTON,55,43258,8211854,289378101.2,40,"1,360",47925.13574,0,0,0,0,0,0,45,2610,91973.97374,7861,69.3,43.6624222,-91.4685617,86813430.36,231502481,0,318315911.3,0,9585.027148,0,9585.027148,0,0,0,0,0,0,0,0,9197.397374,73579.17899,0,82776.57637,463799,318872071.9
1153,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHEAST,90,MOWER,99,210179,43850891,1545264635,349,"17,414",613653.1719,0,0,0,0,0,0,118,6739,237476.0954,2927,69.3,43.6832277,-92.753704,463579390.5,1236211708,0,1699791099,0,122730.6344,0,122730.6344,0,0,0,0,0,0,0,0,23747.60954,189980.8763,0,213728.4859,172693,1700300251
1154,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHEAST,90,OLMSTED,109,110854,23123331,814844689,108,"5,039",177569.6757,0,0,0,0,0,0,121,3796,133767.5112,8034,69.3,43.9997437,-92.3767816,244453406.7,651875751.2,0,896329157.9,0,35513.93514,0,35513.93514,0,0,0,0,0,0,0,0,13376.75112,107014.009,0,120390.7601,474006,896959068.6
1155,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHEAST,90,WABASHA,157,68810,13838435,487653585.2,581,"27,950",984932.0177,0,0,0,0,0,0,188,7752,273173.2737,5438,69.3,44.2767596,-92.2018164,146296075.6,390122868.2,0,536418943.7,0,196986.4035,0,196986.4035,0,0,0,0,0,0,0,0,27317.32737,218538.619,0,245855.9463,320842,537182628.1
1156,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHEAST,90,WINONA,169,72401,13769697,485231322,451,"19,725",695090.6636,0,0,0,0,0,0,148,5763,203082.7627,8543,69.3,43.9582272,-91.7807784,145569396.6,388185057.6,0,533754454.2,0,139018.1327,0,139018.1327,0,0,0,0,0,0,0,0,20308.27627,162466.2102,0,182774.4864,504037,534580283.8
1157,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHWEST,70,COTTONWOOD,33,169117,34570141,1218219632,36,"2,490",87745.2853,0,0,0,0,0,0,1395,82778,2917019.77,2563,69.3,44.019068,-95.1658845,365465889.6,974575705.6,0,1340041595,0,17549.05706,0,17549.05706,0,0,0,0,0,0,0,0,291701.977,2333615.816,0,2625317.793,151217,1342835679
1158,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHWEST,70,JACKSON,63,159138,31740839,1118517660,0,0,0,0,0,0,0,0,0,90,3605,127036.8488,0,69.3,43.670011,-95.1500626,335555298,894814128,0,1230369426,0,0,0,0,0,0,0,0,0,0,0,0,12703.68488,101629.479,0,114333.1639,0,1230483759
1159,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHWEST,70,LINCOLN,81,115033,20517179,723006315.2,0,0,0,0,0,0,0,0,0,4460,274911,9687608.083,5073,69.3,44.4020631,-96.2627763,216901894.6,578405052.2,0,795306946.7,0,0,0,0,0,0,0,0,0,0,0,0,968760.8083,7750086.466,0,8718847.275,299307,804325101
1160,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHWEST,70,LYON,83,177305,32869877,1158303910,0,0,0,0,0,0,0,0,0,2859,155912,5494193.944,5908,69.3,44.3880733,-95.8287296,347491173,926643128,0,1274134301,0,0,0,0,0,0,0,0,0,0,0,0,549419.3944,4395355.155,0,4944774.55,348572,1279427648
1161,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHWEST,70,MURRAY,101,168160,32647621,1150471815,0,0,0,0,0,0,0,0,0,389,26298,926717.0734,5053,69.3,44.017855,-95.7615205,345141544.5,920377452,0,1265518997,0,0,0,0,0,0,0,0,0,0,0,0,92671.70734,741373.6587,0,834045.3661,298127,1266651169
1162,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHWEST,70,NOBLES,105,185989,36007959,1268887002,0,0,0,0,0,0,0,0,0,493,38689,1363364.395,5094,69.3,43.6634212,-95.7527672,380666100.6,1015109602,0,1395775702,0,0,0,0,0,0,0,0,0,0,0,0,136336.4395,1090691.516,0,1227027.956,300546,1397303276
1163,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHWEST,70,PIPESTONE,117,94639,17342841,611145594.9,0,0,0,0,0,0,0,0,0,2049,129122,4550139.248,9181,69.3,44.0270012,-96.2566582,183343678.5,488916475.9,0,672260154.4,0,0,0,0,0,0,0,0,0,0,0,0,455013.9248,3640111.398,0,4095125.323,541679,676896958.7
1164,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHWEST,70,REDWOOD,127,232908,46446172,1636719925,0,0,0,0,0,0,0,0,0,1255,56939,2006477.43,4209,69.3,44.3788613,-95.2532373,491015977.5,1309375940,0,1800391918,0,0,0,0,0,0,0,0,0,0,0,0,200647.743,1605181.944,0,1805829.687,248331,1802446078
1165,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,SOUTHWEST,70,ROCK,133,127899,25785916,908671709.3,0,0,0,0,0,0,0,0,0,0,0,0,5561,69.3,43.6733632,-96.2574328,272601512.8,726937367.4,0,999538880.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328099,999866979.2
1166,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,BIG STONE,11,96272,17299191,609607409.5,0,0,0,0,0,0,0,0,0,11930,675227,23794371.79,2545,69.3,45.385266,-96.3557364,182882222.9,487685927.6,0,670568150.5,0,0,0,0,0,0,0,0,0,0,0,0,2379437.179,19035497.43,0,21414934.61,150155,692133240.1
1167,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,CHIPPEWA,23,141971,28879671,1017692759,0,0,0,0,0,0,0,0,0,2224,129532,4564587.267,0,69.3,45.027661,-95.5314914,305307827.7,814154207.2,0,1119462035,0,0,0,0,0,0,0,0,0,0,0,0,456458.7267,3651669.814,0,4108128.54,0,1123570163
1168,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,DOUGLAS,41,63660,10870370,383061733.7,0,0,0,0,0,0,0,0,0,10702,562137,19809185.32,3875,69.3,45.9340479,-95.4627651,114918520.1,306449387,0,421367907.1,0,0,0,0,0,0,0,0,0,0,0,0,1980918.532,15847348.26,0,17828266.79,228625,439424798.9
1169,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,GRANT,51,122615,23136130,815295713.9,0,0,0,0,0,0,0,0,0,12993,826139,29112370.38,0,69.3,45.9358795,-96.0272071,244588714.2,652236571.1,0,896825285.3,0,0,0,0,0,0,0,0,0,0,0,0,2911237.038,23289896.3,0,26201133.34,0,923026418.6
1170,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,LAC QUI PARLE,73,163114,30545651,1076400346,142,"3,660",128974.9977,0,0,0,0,0,0,3300,179132,6312445.159,5516,69.3,44.986426,-96.2024907,322920103.8,861120276.8,0,1184040381,0,25794.99954,0,25794.99954,0,0,0,0,0,0,0,0,631244.5159,5049956.127,0,5681200.643,325444,1190072820
1171,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,OTTER TAIL,111,168402,28739618,1012757422,"1,115","84,118",2964240.124,0,0,0,0,0,0,30196,1660210,58504257.07,18079,69.3,46.4184196,-95.713142,303827226.6,810205937.6,0,1114033164,0,592848.0248,0,592848.0248,0,0,0,0,0,0,0,0,5850425.707,46803405.66,0,52653831.36,1066661,1168346505
1172,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,POPE,121,115033,21602483,761251419.3,0,0,0,0,0,0,0,0,0,5318,281606,9923533.659,6123,69.3,45.5850258,-95.4469471,228375425.8,609001135.4,0,837376561.2,0,0,0,0,0,0,0,0,0,0,0,0,992353.3659,7938826.927,0,8931180.293,361257,846668998.5
1173,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,STEVENS,149,124239,22352001,787663736.8,0,0,0,0,0,0,0,0,0,10109,598637,21095411.39,0,69.3,45.5837016,-95.9946194,236299121,630130989.4,0,866430110.5,0,0,0,0,0,0,0,0,0,0,0,0,2109541.139,16876329.11,0,18985870.25,0,885415980.7
1174,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,SWIFT,151,148393,28510884,1004697048,0,0,0,0,0,0,0,0,0,4275,268922,9476561.29,3057,69.3,45.2797223,-95.6898654,301409114.4,803757638.4,0,1105166753,0,0,0,0,0,0,0,0,0,0,0,0,947656.129,7581249.032,0,8528905.161,180363,1113876021
1175,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,TRAVERSE,155,138917,25793048,908923034.3,0,0,0,0,0,0,0,0,0,10414,691239,24358619.78,0,69.3,45.7836323,-96.4215265,272676910.3,727138427.4,0,999815337.7,0,0,0,0,0,0,0,0,0,0,0,0,2435861.978,19486895.82,0,21922757.8,0,1021738096
1176,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,WILKIN,167,115407,21100394,743558269.6,"2,404","2,02,458",7134431.715,0,0,0,0,0,0,59026,3791610,133612811.7,0,69.3,46.3258354,-96.4586194,223067480.9,594846615.7,0,817914096.6,0,1426886.343,0,1426886.343,0,0,0,0,0,0,0,0,13361281.17,106890249.4,0,120251530.5,0,939592513.4
1177,CENSUS,2017,YEAR,COUNTY,MINNESOTA,27,WEST CENTRAL,40,YELLOW MEDICINE,173,158044,30656178,1080295215,0,0,0,0,0,0,0,0,0,4104,265041,9339798.458,3508,69.3,44.7198536,-95.8533555,324088564.5,864236172,0,1188324737,0,0,0,0,0,0,0,0,0,0,0,0,933979.8458,7471838.766,0,8405818.612,206972,1196937527
1178,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,CENTRAL,50,ATTALA,7,1510,211400,7449539.483,0,0,0,0,0,0,0,0,0,0,0,0,0,149.9,33.0777868,-89.5680661,2234861.845,5959631.586,0,8194493.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8194493.431
1179,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,CENTRAL,50,CARROLL,15,8294,1654353,58297861.83,0,0,0,0,0,0,0,0,0,0,0,0,9901,149.9,33.4230182,-89.9110025,17489358.55,46638289.46,0,64127648.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584159,64711807.01
1180,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,CENTRAL,50,CHOCTAW,19,923,137050,4829514.598,0,0,0,0,0,0,0,0,0,0,0,0,2908,149.9,33.3569348,-89.2390212,1448854.379,3863611.678,0,5312466.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171572,5484038.058
1181,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,CENTRAL,50,HOLMES,51,18773,3666768,129213495.7,0,0,0,0,0,0,0,0,0,0,0,0,7389,149.9,33.1018124,-90.0656168,38764048.71,103370796.6,0,142134845.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435951,142570796.3
1182,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,CENTRAL,50,LEAKE,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10438,149.9,32.7401114,-89.5241292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615842,615842
1183,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,CENTRAL,50,MADISON,89,8312,1464994,51625026.7,0,0,0,0,0,0,0,0,0,185,0,0,6885,149.9,32.6308318,-90.0040817,15487508.01,41300021.36,0,56787529.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406215,57193744.37
1184,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,CENTRAL,50,MONTGOMERY,97,2661,471796,16625652.46,0,0,0,0,0,0,0,0,0,0,0,0,2751,149.9,33.5074528,-89.6182472,4987695.738,13300521.97,0,18288217.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162309,18450526.71
1185,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,CENTRAL,50,RANKIN,121,828,112862,3977151.963,0,0,0,0,0,0,0,0,0,0,0,0,10861,149.9,32.2338702,-89.9484651,1193145.589,3181721.57,0,4374867.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640799,5015666.159
1186,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,CENTRAL,50,SCOTT,123,1099,137374,4840932.057,0,0,0,0,0,0,0,0,0,0,0,0,14460,149.9,32.3805744,-89.5092509,1452279.617,3872745.646,0,5325025.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853140,6178165.263
1187,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,CENTRAL,50,WEBSTER,155,2885,451214,15900361.91,0,0,0,0,0,0,0,0,0,0,0,0,2427,149.9,33.6197203,-89.2646598,4770108.573,12720289.53,0,17490398.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143193,17633591.1
1188,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,CHICKASAW,17,6627,1144149,40318747.16,0,0,0,0,0,0,0,0,0,0,0,0,9251,149.9,33.9137474,-88.9357382,12095624.15,32254997.73,0,44350621.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545809,44896430.88
1189,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,CLAY,25,1673,253126,8919924.934,0,0,0,0,0,0,0,0,0,0,0,0,7088,149.9,33.6393012,-88.7957063,2675977.48,7135939.947,0,9811917.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418192,10230109.43
1190,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,KEMPER,69,62,7820,275569.5305,0,0,0,0,0,0,0,0,0,0,0,0,6279,149.9,32.7307497,-88.6604179,82670.85915,220455.6244,0,303126.4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370461,673587.4836
1191,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,LOWNDES,87,8675,1592427,56115647.16,0,0,0,0,0,0,0,0,0,541,34161,1203801.884,6218,149.9,33.4466925,-88.4108384,16834694.15,44892517.73,0,61727211.88,0,0,0,0,0,0,0,0,0,0,0,0,120380.1884,963041.5072,0,1083421.696,366862,63177495.57
1192,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,MONROE,95,9623,1540841,54297804.47,0,0,0,0,0,0,0,0,0,711,39305,1385071.662,0,149.9,33.8884929,-88.4747009,16289341.34,43438243.58,0,59727584.92,0,0,0,0,0,0,0,0,0,0,0,0,138507.1662,1108057.33,0,1246564.496,0,60974149.41
1193,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NESHOBA,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.9,32.7237573,-89.103199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NOXUBEE,103,27946,5008718,176502566.2,0,0,0,0,0,0,0,0,0,0,0,0,0,149.9,33.1190254,-88.5916703,52950769.86,141202053,0,194152822.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194152822.8
1195,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,OKTIBBEHA,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.9,33.4131096,-88.8937318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,WINSTON,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.9,33.0603103,-89.0495278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,HUMPHREYS,53,17417,3598983,126824815.3,0,0,0,3716,268063,12159123.23,0,0,0,0,0,0,0,149.9,33.1282074,-90.5408182,38047444.59,101459852.2,0,139507296.8,0,0,0,0,0,43772843.63,115633261.9,159406105.5,0,0,0,0,0,0,0,0,0,298913402.4
1198,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,ISSAQUENA,55,12821,2471444,87091389.11,0,0,0,0,0,0,0,0,0,0,0,0,0,149.9,32.6773851,-91.0097866,26127416.73,69673111.29,0,95800528.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95800528.02
1199,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,LEFLORE,83,42794,8460374,298135715,0,0,0,1996,138454,6280162.677,0,0,0,0,0,0,86,149.9,33.5244154,-90.288095,89440714.5,238508572,0,327949286.5,0,0,0,0,0,22608585.64,59724347.06,82332932.7,0,0,0,0,0,0,0,0,5074,410287293.2
1200,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,SHARKEY,125,22348,4324328,152385298.8,0,0,0,0,0,0,0,0,0,368,20024,705627.1457,0,149.9,32.8742585,-90.8478339,45715589.64,121908239,0,167623828.7,0,0,0,0,0,0,0,0,0,0,0,0,70562.71457,564501.7166,0,635064.4311,0,168258893.1
1201,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,SUNFLOWER,133,36143,7281418,256590401.5,0,0,0,13830,985673,44709338.74,0,0,0,0,0,0,213,149.9,33.4980504,-90.602067,76977120.45,205272321.2,0,282249441.7,0,0,0,0,0,160953619.5,425185811.4,586139430.9,0,0,0,0,0,0,0,0,12567,868401439.5
1202,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,WASHINGTON,151,50546,10382151,365857350,0,0,0,10270,776735,35232078.21,0,0,0,1295,58505,2061661.814,175,149.9,33.2626706,-90.9183546,109757205,292685880,0,402443085,0,0,0,0,0,126835481.6,335057063.8,461892545.3,0,0,0,0,206166.1814,1649329.451,0,1855495.633,10325,866201451
1203,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,YAZOO,163,43899,8670053,305524608,0,0,0,0,0,0,0,0,0,1240,53707,1892584.754,7964,149.9,32.770896,-90.4120889,91657382.4,244419686.4,0,336077068.8,0,0,0,0,0,0,0,0,0,0,0,0,189258.4754,1514067.803,0,1703326.279,469876,338250271.1
1204,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,BENTON,9,1666,266560,9393326.606,0,0,0,0,0,0,0,0,0,0,0,0,3009,149.9,34.8277278,-89.1960486,2817997.982,7514661.285,0,10332659.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177531,10510190.27
1205,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,CALHOUN,13,6416,1190167,41940378.7,0,0,0,0,0,0,0,0,0,0,0,0,6594,149.9,33.9253624,-89.3231269,12582113.61,33552302.96,0,46134416.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389046,46523462.57
1206,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,DE SOTO,33,4973,865286,30491874.27,0,0,0,0,0,0,0,0,0,691,39024,1375169.483,0,149.9,31.9739274,-88.71732,9147562.281,24393499.42,0,33541061.7,0,0,0,0,0,0,0,0,0,0,0,0,137516.9483,1100135.586,0,1237652.535,0,34778714.23
1207,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,GRENADA,43,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4363,149.9,33.772401,-89.7674875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257417,257417
1208,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,LAFAYETTE,71,1283,216185,7618158.434,0,0,0,0,0,0,0,0,0,0,0,0,5005,149.9,34.3519035,-89.4664677,2285447.53,6094526.747,0,8379974.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295295,8675269.277
1209,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,MARSHALL,93,3713,647490,22816945.69,0,0,0,0,0,0,0,0,0,2162,162905,5740620.764,0,149.9,34.7329208,-89.4725635,6845083.707,18253556.55,0,25098640.26,0,0,0,0,0,0,0,0,0,0,0,0,574062.0764,4592496.611,0,5166558.688,0,30265198.95
1210,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,PANOLA,107,6914,1109006,39080340.51,0,0,0,6771,523470,23744180.42,0,0,0,449,28223,994552.2839,8983,149.9,34.3793392,-89.9601925,11724102.15,31264272.41,0,42988374.56,0,0,0,0,0,85479049.51,225807155.8,311286205.3,0,0,0,0,99455.22839,795641.8271,0,895097.0555,529997,355699673.9
1211,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,TATE,137,3790,689040,24281129.07,0,0,0,1141,75618,3429971.986,0,0,0,1995,157900,5564249.216,12626,149.9,34.6391136,-89.9335244,7284338.721,19424903.26,0,26709241.98,0,0,0,0,0,12347899.15,32619033.59,44966932.74,0,0,0,0,556424.9216,4451399.373,0,5007824.294,744934,77428933.01
1212,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,YALOBUSHA,161,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4275,149.9,34.0213455,-89.6991703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252225,252225
1213,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,ALCORN,3,4658,767360,27041053.06,0,0,0,0,0,0,0,0,0,0,0,0,4679,149.9,34.8734817,-88.5667345,8112315.918,21632842.45,0,29745158.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276061,30021219.37
1214,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,ITAWAMBA,57,604,87580,3086237.786,0,0,0,0,0,0,0,0,0,850,52692,1856817.098,3364,149.9,34.2774018,-88.3713687,925871.3358,2468990.229,0,3394861.565,0,0,0,0,0,0,0,0,0,0,0,0,185681.7098,1485453.678,0,1671135.388,198476,5264472.953
1215,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,LEE,81,3238,461616,16266918.72,0,0,0,0,0,0,0,0,0,0,0,0,6029,149.9,34.265749,-88.6913264,4880075.616,13013534.98,0,17893610.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355711,18249321.59
1216,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,PONTOTOC,115,3484,472711,16657896.21,0,0,0,0,0,0,0,0,0,0,0,0,0,149.9,34.2114655,-89.0382651,4997368.863,13326316.97,0,18323685.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18323685.83
1217,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,PRENTISS,117,919,128089,4513737.288,0,0,0,0,0,0,0,0,0,0,0,0,5135,149.9,34.6222512,-88.5153286,1354121.186,3610989.83,0,4965111.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302965,5268076.017
1218,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,TIPPAH,139,2026,281614,9923815.572,0,0,0,0,0,0,0,0,0,0,0,0,5084,149.9,34.7296814,-88.9119403,2977144.672,7939052.458,0,10916197.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299956,11216153.13
1219,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,TISHOMINGO,141,22,2882,101559.0009,0,0,0,0,0,0,0,0,0,0,0,0,1902,149.9,34.7238634,-88.2268403,30467.70027,81247.20072,0,111714.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112218,223932.901
1220,CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,UNION,145,2804,452266,15937433.41,0,0,0,0,0,0,0,0,0,0,0,0,6385,149.9,34.4834555,-88.9789198,4781230.023,12749946.73,0,17531176.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376715,17907891.75
